id,doc_name,page,chunk_id,chunk_text,question,answer,qa_type,difficulty,source_model,gen_meta
db990a6b-0e62-471e-84a8-af86fc52028d,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,列车超员或其他车厢无足够空间疏散时，第一步应做什么？,立即使用紧急制动手柄或列车通话单元、GSM-R专用电话呼叫司机停车。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
8eef0eed-c048-469d-8e77-4145cf57e4fc,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,列车超员疏散时，停车后如何组织旅客向地面疏散？,使用紧急开门装置或由司机、机械师打开车门向地面安全地带进行疏散。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
104d60b4-61f3-4a38-bb66-130d0c9ac8cf,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,如果列车停在高架桥上，应如何疏散旅客？,列车长组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务人员组织旅客由高架逃生口向地面疏散。,procedure,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
9439770c-cb01-4001-a8db-47a86f4e9792,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,扑救火灾时应遵循什么首要原则？,安全第一的原则，在保证旅客和乘务人员自身安全的情况下予以扑救。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
c2863bb3-22eb-45df-848a-d09ef8249f8d,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,确实无法扑救火灾时，应立即采取什么措施？,立即关闭防火隔断门。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
d86dfda7-b112-48de-8e96-cad2c004aab6,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,在火灾情况下，扑救火灾和疏散旅客的优先级顺序是怎样的？,疏散旅客、挽救旅客生命是第一位的，其次才是扑救火灾、控制火情。,fact,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
78d7a92c-c49e-42ad-a4e5-be9020c44268,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,呼叫司机停车可以使用哪些通信工具？,列车通话单元或GSM-R专用电话。,contact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
941ad2e6-5d5a-4fb3-ae56-f9d1a391f7f5,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,在疏散旅客时，如果火势较大难以扑灭，除了关闭防火隔断门，还应立即做什么？,立即停车报告救援。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
e06dedfb-c820-4bed-88a2-8ad7ad20af10,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,列车停在高架桥上疏散时，列车长和乘务人员的具体分工是什么？,列车长组织人员安装紧急疏散梯向桥面疏散旅客；乘务人员组织旅客由高架逃生口向地面疏散。,role,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
4b9a7563-36c7-40eb-b568-88f096f7d1e9,Emergency_Plan.pdf,10,p10_c0,起火灾的场所或地带，尽可能停留在地势开阔、方便救援的 地点。 2.4.2 疏散旅客遵循的原则。 2.4.2.1 任何火灾爆炸情况下，疏散旅客、挽救旅客生 命是第一位的，其次才是扑救火灾、控制火情。疏散旅客应 本着快速安全有序的原则。无论火势如何，乘务人员的首要 任务是立即疏散转移旅客至安全车厢，一旦火势较大难以扑 灭或产生大量有毒气体时应立即停止扑救，关闭防火隔断门 以防火情扩大，立即停车报告救援。车内有毒气体难以排出 时应果断打开车门、组织旅客有序向地面安全地带疏散。 2.4.2.2 列车超员或其他车厢无足够空间疏散时，应立 即使用紧急制动手柄或列车通话单元、GSM-R 专用电话呼叫 司机停车，然后使用紧急开门装置或由司机、机械师打开车 门向地面安全地带进行疏散。（如停在高架桥上时，列车长 组织人员安装列车配备的紧急疏散梯向桥面疏散旅客，乘务 人员组织旅客由高架逃生口向地面疏散） 2.4.3 扑救火灾遵循的原则。 2.4.3.1 火势严重时应本着安全第一的原则，在保证旅 客和乘务人员自身安全的情况下予以扑救。确实无法扑救时 应立即关闭防火隔断门。,根据文档，扑救火灾的原则中，“安全第一”具体指的是保证谁的安全？,保证旅客和乘务人员自身的安全。,fact,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
c05e0136-9234-4723-82d7-780ac06211af,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,高铁组发生单车或部分车厢空调故障时，列车长应采取什么措施来保持车内环境？,采取保持相邻车厢贯通通风的措施，最大限度保持车内温度和空气流通。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
420a8645-8bd6-4d66-8449-52a5d0dfdcf7,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,当高铁组发生全列空调故障时，列车长需要向哪些单位报告？,向段派班室、车队及列车所在局客调报告。,contact,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
8197a002-55a7-4265-b744-307a5382c6d2,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,列车长在全列空调故障报告中，需要说明哪些具体信息？,报告列车所在位置、停车股道、空调故障时间、车内旅客密度、重点旅客、存在困难以及需要上级给予帮助解决的问题等情况。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
ddce23d6-7305-461c-8e7c-4a5ed49c1124,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,空调故障发生后，列车长在旅客服务方面应执行哪些程序？,应及时向旅客通报情况并致歉，组织乘务人员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅客情绪，避免激化矛盾。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
12108efa-dcc9-4769-a2a3-6be0232d1aee,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,在空调故障处置中，列车员有哪些具体的岗位职责？,应坚守岗位，为旅客送水降温，稳定旅客情绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强各项安全宣传，不得擅自打开车门。,role,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
3e36769a-18ad-4b2e-a2e9-3c2f0d2bc0f4,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,列车员在岗位上发现车内有异常情况时应如何处理？,要妥善处理，并立即向列车长汇报。,procedure,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
5078a9b9-cfb9-4013-aa23-a937adcfaa84,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,在什么条件下，列车长需要作出打开部分车门通风的决定？,高铁组空调装置故障超过20分钟不能及时排除，且应急通风功能失效或无法满足要求时。,constraint,hard,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
11bfbd47-c15e-40ad-95a1-7bdac4857e6d,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,当机械师判断空调故障超过20分钟且应急通风失效时，他应该通知谁？,应及时通知列车长。,role,easy,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
d1b2db08-5b09-4a55-aac9-08218af1d8a1,Emergency_Plan.pdf,22,p22_c0,3.1 高铁组发生单车或部分车厢空调故障时，列车长应 采取保持相邻车厢贯通通风的措施，最大限度保持车内温度 和空气流通，并做好旅客服务和安抚工作。 3.2 高铁组发生全列空调故障时，列车长及时准确向段 派班室、车队及列车所在局客调（电话见附表）报告列车所 在位置、停车股道、空调故障时间、车内旅客密度、重点旅 客、存在困难以及需要上级给予帮助解决的问题等情况。 3.3 列车长应及时向旅客通报情况并致歉，组织乘务人 员积极做好服务工作，帮助旅客妥善解决临时困难，稳定旅 客情绪，避免激化矛盾。 3.4 列车员应坚守岗位，为旅客送水降温，稳定旅客情 绪，对老、幼、病、残、孕等重点旅客进行妥善安排，加强 各项安全宣传，不得擅自打开车门，如发现车内有异常情况， 要妥善处理，并立即向列车长汇报。 3.5 高铁组空调装置故障超过 20 分钟不能及时排除，且 应急通风功能失效或无法满足要求时，机械师应及时通知列 车长。列车长根据车内温度及通风情况作出打开部分车门 （4-8 个）通风的决定，并通知司机转报列车调度员。列车 长组织人员安装好防护网，机械师确认牢固，并安排人员值 守。,列车长决定打开车门通风后，需要通知谁转报列车调度员？,通知司机转报列车调度员。,procedure,medium,deepseek-chat,"{""prompt_version"": ""v1_xml_items"", ""temperature"": 0.5, ""max_tokens"": 1600, ""attempt"": 0, ""created"": 1766067850}"
